Basis,Line,Product group,,Rate,Yield,Uptime
Run Time,K40,Stationery,0.74,44.92223185221565,,
Run Time,K40,Stationery,0.75,45.0695007719839,,
Run Time,K40,Stationery,0.76,45.21676969175213,,
Run Time,K40,Stationery,0.77,45.36403861152039,,
Run Time,K40,Stationery,0.78,45.511307531288615,,
Run Time,K40,Stationery,0.79,45.65857645105688,,
Run Time,K40,Stationery,0.8,45.80584537082511,,
Run Time,K40,Stationery,0.81,45.953114290593355,,
Run Time,K40,Stationery,0.82,46.100383210361606,,
Run Time,K40,Stationery,0.83,46.24765213012984,,
Run Time,K40,Stationery,0.84,46.39492104989809,,
Run Time,K40,Stationery,0.85,46.542189969666346,,
Run Time,K40,Stationery,0.86,46.689458889434576,,
Run Time,K40,Stationery,0.87,46.83672780920283,,
Run Time,K40,Stationery,0.88,46.98399672897107,,
Run Time,K40,Stationery,0.89,47.131265648739316,,
Run Time,K40,Stationery,0.9,47.27853456850757,,
Run Time,K40,Stationery,0.91,47.42580348827581,,
Run Time,K40,Stationery,0.92,47.57307240804404,,
Run Time,K40,Stationery,0.93,47.72034132781229,,
Run Time,K40,Stationery,0.94,47.86761024758054,,
Run Time,K40,Stationery,0.95,48.01487916734879,,
Run Time,K40,Stationery,0.96,48.16214808711703,,
Run Time,K40,Stationery,0.97,48.30941700688528,,
Run Time,K40,Stationery,0.98,48.456685926653506,,
Run Time,K40,Stationery,0.99,48.60395484642178,,
Run Time,K40,Stationery,1.0,48.75122376619,,
Run Time,K40,Tape,0.5,40.19888888888889,,
Run Time,K40,Tape,0.51,40.20832757475938,,
Run Time,K40,Tape,0.52,40.217766260629865,,
Run Time,K40,Tape,0.53,40.227204946500365,,
Run Time,K40,Tape,0.54,40.23664363237086,,
Run Time,K40,Tape,0.55,40.246082318241356,,
Run Time,K40,Tape,0.56,40.25552100411184,,
Run Time,K40,Tape,0.57,40.26495968998234,,
Run Time,K40,Tape,0.58,40.274398375852826,,
Run Time,K40,Tape,0.59,40.28383706172332,,
Run Time,K40,Tape,0.6,40.29327574759381,,
Run Time,K40,Tape,0.61,40.454982753831466,,
Run Time,K40,Tape,0.62,40.61668976006913,,
Run Time,K40,Tape,0.63,40.77839676630679,,
Run Time,K40,Tape,0.64,40.940103772544454,,
Run Time,K40,Tape,0.65,41.10181077878213,,
Run Time,K40,Tape,0.66,41.26351778501977,,
Run Time,K40,Tape,0.67,41.42522479125744,,
Run Time,K40,Tape,0.68,41.586931797495104,,
Run Time,K40,Tape,0.69,41.748638803732774,,
Run Time,K40,Tape,0.7,41.91034580997043,,
Run Time,K40,Tape,0.71,42.07205281620809,,
Run Time,K40,Tape,0.72,42.23375982244575,,
Run Time,K40,Tape,0.73,42.3954668286834,,
Run Time,K40,Tape,0.74,42.557173834921066,,
Run Time,K40,Tape,0.75,42.71888084115873,,
Run Time,K40,Tape,0.76,42.88058784739639,,
Run Time,K40,Tape,0.77,43.04229485363404,,
Run Time,K40,Tape,0.78,43.204001859871724,,
Run Time,K40,Tape,0.79,43.36570886610938,,
Run Time,K40,Tape,0.8,43.52741587234704,,
Run Time,K40,Tape,0.81,43.972761335828935,,
Run Time,K40,Tape,0.82,44.418106799310806,,
Run Time,K40,Tape,0.83,44.86345226279269,,
Run Time,K40,Tape,0.84,45.30879772627458,,
Run Time,K40,Tape,0.85,45.75414318975646,,
Run Time,K40,Tape,0.86,46.19948865323835,,
Run Time,K40,Tape,0.87,46.644834116720226,,
Run Time,K40,Tape,0.88,47.09017958020212,,
Run Time,K40,Tape,0.89,47.535525043684,,
Run Time,K40,Tape,0.9,47.98087050716588,,
Run Time,K40,Tape,0.91,48.42621597064775,,
Run Time,K40,Tape,0.92,48.871561434129646,,
Run Time,K40,Tape,0.93,49.316906897611524,,
Run Time,K40,Tape,0.94,49.762252361093395,,
Run Time,K40,Tape,0.95,50.2075978245753,,
Run Time,K40,Tape,0.96,50.65294328805719,,
Run Time,K40,Tape,0.97,51.09828875153906,,
Run Time,K40,Tape,0.98,51.54363421502093,,
Run Time,K40,Tape,0.99,51.988979678502844,,
Run Time,K40,Tape,1.0,52.43432514198472,,
Run Time,K40,Cards Core,0.5,,93.51555555555555,
Run Time,K40,Cards Core,0.51,,93.68801366255144,
Run Time,K40,Cards Core,0.52,,93.86047176954732,
Run Time,K40,Cards Core,0.53,,94.12425463783717,
Run Time,K40,Cards Core,0.54,,94.444237359231,
Run Time,K40,Cards Core,0.55,,94.76422008062485,
Run Time,K40,Cards Core,0.56,,95.08420280201868,
Run Time,K40,Cards Core,0.57,,95.40418552341251,
Run Time,K40,Cards Core,0.58,,95.71784995860516,
Run Time,K40,Cards Core,0.59,,96.03046134609762,
Run Time,K40,Cards Core,0.6,,96.34307273359006,
Run Time,K40,Cards Core,0.61,,96.65568412108256,
Run Time,K40,Cards Core,0.62,,96.94992565612806,
Run Time,K40,Cards Core,0.63,,97.06965359292755,
Run Time,K40,Cards Core,0.64,,97.18938152972704,
Run Time,K40,Cards Core,0.65,,97.30910946652651,
Run Time,K40,Cards Core,0.66,,97.428837403326,
Run Time,K40,Cards Core,0.67,,97.54920631935612,
Run Time,K40,Cards Core,0.68,,97.67085719384757,
Run Time,K40,Cards Core,0.69,,97.792508068339,
Run Time,K40,Cards Core,0.7,,97.91415894283043,
Run Time,K40,Cards Core,0.71,,98.03580981732183,
Run Time,K40,Cards Core,0.72,,98.093095323486,
Run Time,K40,Cards Core,0.73,,98.1021068034048,
Run Time,K40,Cards Core,0.74,,98.11111828332352,
Run Time,K40,Cards Core,0.75,,98.12012976324229,
Run Time,K40,Cards Core,0.76,,98.12914124316104,
Run Time,K40,Cards Core,0.77,,99.44464913296795,
Run Time,K40,Cards Core,0.78,,101.06756794274851,
Run Time,K40,Cards Core,0.79,,102.69048675252908,
Run Time,K40,Cards Core,0.8,,104.3134055623097,
Run Time,K40,Cards Core,0.81,,105.85904252400549,
Run Time,K40,Cards Core,0.82,,105.85904252400549,
Run Time,K40,Cards Core,0.83,,105.85904252400549,
Run Time,K40,Cards Core,0.84,,105.85904252400549,
Run Time,K40,Cards Core,0.85,,105.85904252400549,
Run Time,K40,Cards Core,0.86,,105.85904252400549,
Run Time,K40,Cards Core,0.87,,105.85904252400549,
Run Time,K40,Cards Core,0.88,,105.85904252400549,
Run Time,K40,Cards Core,0.89,,105.85904252400549,
Run Time,K40,Cards Core,0.9,,105.85904252400549,
Run Time,K40,Cards Core,0.91,,105.85904252400549,
Run Time,K40,Cards Core,0.92,,105.85904252400549,
Run Time,K40,Cards Core,0.93,,105.85904252400549,
Run Time,K40,Cards Core,0.94,,105.85904252400549,
Run Time,K40,Cards Core,0.95,,105.85904252400549,
Run Time,K40,Cards Core,0.96,,105.85904252400549,
Run Time,K40,Cards Core,0.97,,105.85904252400549,
Run Time,K40,Cards Core,0.98,,105.85904252400549,
Run Time,K40,Cards Core,0.99,,105.85904252400549,
Run Time,K40,Cards Core,1.0,,105.85904252400549,
Run Time,K40,Dec. Surfaces/others,0.5,,5881.121944444445,
Run Time,K40,Dec. Surfaces/others,0.51,,5894.354946260978,
Run Time,K40,Dec. Surfaces/others,0.52,,5909.203604735999,
Run Time,K40,Dec. Surfaces/others,0.53,,5917.835644914978,
Run Time,K40,Dec. Surfaces/others,0.54,,5929.338966848574,
Run Time,K40,Dec. Surfaces/others,0.55,,5941.589170840633,
Run Time,K40,Dec. Surfaces/others,0.56,,5953.533435613169,
Run Time,K40,Dec. Surfaces/others,0.57,,5961.420398492964,
Run Time,K40,Dec. Surfaces/others,0.58,,5979.565014315376,
Run Time,K40,Dec. Surfaces/others,0.59,,5991.125474219734,
Run Time,K40,Dec. Surfaces/others,0.6,,6012.5634131773295,
Run Time,K40,Dec. Surfaces/others,0.61,,6028.968425843333,
Run Time,K40,Dec. Surfaces/others,0.62,,6038.167720993321,
Run Time,K40,Dec. Surfaces/others,0.63,,6061.656645084646,
Run Time,K40,Dec. Surfaces/others,0.64,,6080.883512417408,
Run Time,K40,Dec. Surfaces/others,0.65,,6105.328910599516,
Run Time,K40,Dec. Surfaces/others,0.66,,6125.8367157363355,
Run Time,K40,Dec. Surfaces/others,0.67,,6145.138404829199,
Run Time,K40,Dec. Surfaces/others,0.68,,6169.6273203561805,
Run Time,K40,Dec. Surfaces/others,0.69,,6201.567297106748,
Run Time,K40,Dec. Surfaces/others,0.7,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.71,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.72,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.73,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.74,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.75,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.76,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.77,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.78,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.79,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.8,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.81,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.82,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.83,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.84,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.85,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.86,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.87,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.88,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.89,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.9,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.91,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.92,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.93,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.94,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.95,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.96,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.97,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.98,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,0.99,,6286.750100374801,
Run Time,K40,Dec. Surfaces/others,1.0,,6286.750100374801,
Run Time,K40,Roll Sleeve,0.5,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.51,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.52,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.53,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.54,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.55,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.56,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.57,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.58,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.59,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.6,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.61,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.62,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.63,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.64,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.65,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.66,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.67,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.68,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.69,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.7,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.71,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.72,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.73,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.74,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.75,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.76,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.77,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.78,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.79,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.8,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.81,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.82,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.83,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.84,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.85,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.86,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.87,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.88,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.89,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.9,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.91,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.92,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.93,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.94,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.95,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.96,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.97,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.98,,17.673333333333336,
Run Time,K40,Roll Sleeve,0.99,,17.673333333333336,
Run Time,K40,Roll Sleeve,1.0,,17.673333333333336,
Run Time,K40,Shrink Sleeve,0.5,,756.1116666666666,
Run Time,K40,Shrink Sleeve,0.51,,757.0452109062753,
Run Time,K40,Shrink Sleeve,0.52,,759.2683228854305,
Run Time,K40,Shrink Sleeve,0.53,,762.3425925304197,
Run Time,K40,Shrink Sleeve,0.54,,762.4971384853418,
Run Time,K40,Shrink Sleeve,0.55,,763.1849369259093,
Run Time,K40,Shrink Sleeve,0.56,,764.1147065058318,
Run Time,K40,Shrink Sleeve,0.57,,765.5794740221638,
Run Time,K40,Shrink Sleeve,0.58,,766.3700340853306,
Run Time,K40,Shrink Sleeve,0.59,,766.6042168365286,
Run Time,K40,Shrink Sleeve,0.6,,770.0569170401071,
Run Time,K40,Shrink Sleeve,0.61,,773.7165020369844,
Run Time,K40,Shrink Sleeve,0.62,,775.3999781930057,
Run Time,K40,Shrink Sleeve,0.63,,776.464245016433,
Run Time,K40,Shrink Sleeve,0.64,,777.6738462767262,
Run Time,K40,Shrink Sleeve,0.65,,778.0048806636836,
Run Time,K40,Shrink Sleeve,0.66,,778.9189382476085,
Run Time,K40,Shrink Sleeve,0.67,,778.9750738046413,
Run Time,K40,Shrink Sleeve,0.68,,780.5521791106007,
Run Time,K40,Shrink Sleeve,0.69,,781.4072875796892,
Run Time,K40,Shrink Sleeve,0.7,,782.8372367676732,
Run Time,K40,Shrink Sleeve,0.71,,783.9619621225148,
Run Time,K40,Shrink Sleeve,0.72,,784.5974475316594,
Run Time,K40,Shrink Sleeve,0.73,,785.2703544284121,
Run Time,K40,Shrink Sleeve,0.74,,786.1631746939992,
Run Time,K40,Shrink Sleeve,0.75,,787.8249210821048,
Run Time,K40,Shrink Sleeve,0.76,,791.0914973144303,
Run Time,K40,Shrink Sleeve,0.77,,792.4108993708921,
Run Time,K40,Shrink Sleeve,0.78,,799.3210610624562,
Run Time,K40,Shrink Sleeve,0.79,,800.6171077210239,
Run Time,K40,Shrink Sleeve,0.8,,802.4285388573261,
Run Time,K40,Shrink Sleeve,0.81,,804.2476997517982,
Run Time,K40,Shrink Sleeve,0.82,,806.2833260246547,
Run Time,K40,Shrink Sleeve,0.83,,812.4111823508348,
Run Time,K40,Shrink Sleeve,0.84,,817.0500878891504,
Run Time,K40,Shrink Sleeve,0.85,,817.0500878891504,
Run Time,K40,Shrink Sleeve,0.86,,817.0500878891504,
Run Time,K40,Shrink Sleeve,0.87,,817.0500878891504,
Run Time,K40,Shrink Sleeve,0.88,,817.0500878891504,
Run Time,K40,Shrink Sleeve,0.89,,817.0500878891504,
Run Time,K40,Shrink Sleeve,0.9,,817.0500878891504,
Run Time,K40,Shrink Sleeve,0.91,,817.0500878891504,
Run Time,K40,Shrink Sleeve,0.92,,817.0500878891504,
Run Time,K40,Shrink Sleeve,0.93,,817.0500878891504,
Run Time,K40,Shrink Sleeve,0.94,,817.0500878891504,
Run Time,K40,Shrink Sleeve,0.95,,817.0500878891504,
Run Time,K40,Shrink Sleeve,0.96,,817.0500878891504,
Run Time,K40,Shrink Sleeve,0.97,,817.0500878891504,
Run Time,K40,Shrink Sleeve,0.98,,817.0500878891504,
Run Time,K40,Shrink Sleeve,0.99,,817.0500878891504,
Run Time,K40,Shrink Sleeve,1.0,,817.0500878891504,
Run Time,K40,Stationery,0.5,,41.38777777777778,
Run Time,K40,Stationery,0.51,,41.43058894185972,
Run Time,K40,Stationery,0.52,,41.47340010594166,
Run Time,K40,Stationery,0.53,,41.516211270023604,
Run Time,K40,Stationery,0.54,,41.55902243410553,
Run Time,K40,Stationery,0.55,,41.601833598187476,
Run Time,K40,Stationery,0.56,,41.64464476226941,
Run Time,K40,Stationery,0.57,,41.68745592635136,
Run Time,K40,Stationery,0.58,,41.73026709043329,
Run Time,K40,Stationery,0.59,,41.77307825451523,
Run Time,K40,Stationery,0.6,,41.81588941859717,
Run Time,K40,Stationery,0.61,,41.85870058267911,
Run Time,K40,Stationery,0.62,,41.901511746761045,
Run Time,K40,Stationery,0.63,,41.944322910842985,
Run Time,K40,Stationery,0.64,,41.98713407492493,
Run Time,K40,Stationery,0.65,,42.02994523900687,
Run Time,K40,Stationery,0.66,,42.072756403088796,
Run Time,K40,Stationery,0.67,,42.115567567170736,
Run Time,K40,Stationery,0.68,,42.15837873125268,
Run Time,K40,Stationery,0.69,,42.201189895334615,
Run Time,K40,Stationery,0.7,,42.24400105941656,
Run Time,K40,Stationery,0.71,,42.286812223498494,
Run Time,K40,Stationery,0.72,,42.329623387580426,
Run Time,K40,Stationery,0.73,,42.372434551662366,
Run Time,K40,Stationery,0.74,,42.41524571574431,
Run Time,K40,Stationery,0.75,,42.45805687982625,
Run Time,K40,Stationery,0.76,,42.500868043908184,
Run Time,K40,Stationery,0.77,,42.54367920799013,
Run Time,K40,Stationery,0.78,,42.58649037207207,
Run Time,K40,Stationery,0.79,,42.62930153615401,
Run Time,K40,Stationery,0.8,,42.67211270023594,
Run Time,K40,Stationery,0.81,,42.71492386431789,
Run Time,K40,Stationery,0.82,,42.75773502839982,
Run Time,K40,Stationery,0.83,,42.800546192481775,
Run Time,K40,Stationery,0.84,,42.8433573565637,
Run Time,K40,Stationery,0.85,,42.88616852064564,
Run Time,K40,Stationery,0.86,,42.92897968472758,
Run Time,K40,Stationery,0.87,,42.97179084880952,
Run Time,K40,Stationery,0.88,,43.014602012891466,
Run Time,K40,Stationery,0.89,,43.0574131769734,
Run Time,K40,Stationery,0.9,,43.10022434105532,
Run Time,K40,Stationery,0.91,,43.143035505137284,
Run Time,K40,Stationery,0.92,,43.18584666921922,
Run Time,K40,Stationery,0.93,,43.228657833301156,
Run Time,K40,Stationery,0.94,,43.27146899738309,
Run Time,K40,Stationery,0.95,,43.314280161465035,
Run Time,K40,Stationery,0.96,,43.35709132554698,
Run Time,K40,Stationery,0.97,,43.39990248962891,
Run Time,K40,Stationery,0.98,,43.442713653710854,
Run Time,K40,Stationery,0.99,,43.485524817792786,
Run Time,K40,Stationery,1.0,,43.528335981874726,
Run Time,K40,Tape,0.5,,40.19888888888889,
Run Time,K40,Tape,0.51,,40.28708959453393,
Run Time,K40,Tape,0.52,,40.37529030017896,
Run Time,K40,Tape,0.53,,40.46349100582401,
Run Time,K40,Tape,0.54,,40.55169171146905,
Run Time,K40,Tape,0.55,,40.639892417114076,
Run Time,K40,Tape,0.56,,40.728093122759134,
Run Time,K40,Tape,0.57,,40.81629382840418,
Run Time,K40,Tape,0.58,,40.9044945340492,
Run Time,K40,Tape,0.59,,40.99269523969425,
Run Time,K40,Tape,0.6,,41.080895945339286,
Run Time,K40,Tape,0.61,,41.12850524977434,
Run Time,K40,Tape,0.62,,41.176114554209406,
Run Time,K40,Tape,0.63,,41.22372385864447,
Run Time,K40,Tape,0.64,,41.27133316307953,
Run Time,K40,Tape,0.65,,41.318942467514574,
Run Time,K40,Tape,0.66,,41.36655177194965,
Run Time,K40,Tape,0.67,,41.41416107638471,
Run Time,K40,Tape,0.68,,41.46177038081977,
Run Time,K40,Tape,0.69,,41.50937968525482,
Run Time,K40,Tape,0.7,,41.55698898968989,
Run Time,K40,Tape,0.71,,41.604598294124955,
Run Time,K40,Tape,0.72,,41.65220759856,
Run Time,K40,Tape,0.73,,41.69981690299506,
Run Time,K40,Tape,0.74,,41.74742620743013,
Run Time,K40,Tape,0.75,,41.79503551186519,
Run Time,K40,Tape,0.76,,41.84264481630024,
Run Time,K40,Tape,0.77,,41.8902541207353,
Run Time,K40,Tape,0.78,,41.93786342517036,
Run Time,K40,Tape,0.79,,41.98547272960542,
Run Time,K40,Tape,0.8,,42.033082034040476,
Run Time,K40,Tape,0.81,,42.033654752932364,
Run Time,K40,Tape,0.82,,42.03422747182425,
Run Time,K40,Tape,0.83,,42.03480019071613,
Run Time,K40,Tape,0.84,,42.035372909608,
Run Time,K40,Tape,0.85,,42.03594562849989,
Run Time,K40,Tape,0.86,,42.03651834739177,
Run Time,K40,Tape,0.87,,42.03709106628365,
Run Time,K40,Tape,0.88,,42.03766378517553,
Run Time,K40,Tape,0.89,,42.038236504067406,
Run Time,K40,Tape,0.9,,42.03880922295929,
Run Time,K40,Tape,0.91,,42.039381941851175,
Run Time,K40,Tape,0.92,,42.03995466074304,
Run Time,K40,Tape,0.93,,42.04052737963494,
Run Time,K40,Tape,0.94,,42.04110009852681,
Run Time,K40,Tape,0.95,,42.04167281741871,
Run Time,K40,Tape,0.96,,42.04224553631059,
Run Time,K40,Tape,0.97,,42.04281825520246,
Run Time,K40,Tape,0.98,,42.04339097409434,
Run Time,K40,Tape,0.99,,42.04396369298622,
Run Time,K40,Tape,1.0,,42.0445364118781,
Run Time,K40,Cards Core,0.5,,,
Run Time,K40,Cards Core,0.51,,,
Run Time,K40,Cards Core,0.52,,,
Run Time,K40,Cards Core,0.53,,,
Run Time,K40,Cards Core,0.54,,,
Run Time,K40,Cards Core,0.55,,,
Run Time,K40,Cards Core,0.56,,,
Run Time,K40,Cards Core,0.57,,,
Run Time,K40,Cards Core,0.58,,,
Run Time,K40,Cards Core,0.59,,,
Run Time,K40,Cards Core,0.6,,,
Run Time,K40,Cards Core,0.61,,,
Run Time,K40,Cards Core,0.62,,,
Run Time,K40,Cards Core,0.63,,,
Run Time,K40,Cards Core,0.64,,,
Run Time,K40,Cards Core,0.65,,,
Run Time,K40,Cards Core,0.66,,,
Run Time,K40,Cards Core,0.67,,,
Run Time,K40,Cards Core,0.68,,,
Run Time,K40,Cards Core,0.69,,,
Run Time,K40,Cards Core,0.7,,,
Run Time,K40,Cards Core,0.71,,,
Run Time,K40,Cards Core,0.72,,,
Run Time,K40,Cards Core,0.73,,,
Run Time,K40,Cards Core,0.74,,,
Run Time,K40,Cards Core,0.75,,,
Run Time,K40,Cards Core,0.76,,,
Run Time,K40,Cards Core,0.77,,,
Run Time,K40,Cards Core,0.78,,,
Run Time,K40,Cards Core,0.79,,,
Run Time,K40,Cards Core,0.8,,,
Run Time,K40,Cards Core,0.81,,,
Run Time,K40,Cards Core,0.82,,,
Run Time,K40,Cards Core,0.83,,,
Run Time,K40,Cards Core,0.84,,,
Run Time,K40,Cards Core,0.85,,,
Run Time,K40,Cards Core,0.86,,,
Run Time,K40,Cards Core,0.87,,,
Run Time,K40,Cards Core,0.88,,,
Run Time,K40,Cards Core,0.89,,,
Run Time,K40,Cards Core,0.9,,,
Run Time,K40,Cards Core,0.91,,,
Run Time,K40,Cards Core,0.92,,,
Run Time,K40,Cards Core,0.93,,,
Run Time,K40,Cards Core,0.94,,,
Run Time,K40,Cards Core,0.95,,,
Run Time,K40,Cards Core,0.96,,,
Run Time,K40,Cards Core,0.97,,,
Run Time,K40,Cards Core,0.98,,,
Run Time,K40,Cards Core,0.99,,,
Run Time,K40,Cards Core,1.0,,,
Run Time,K40,Dec. Surfaces/others,0.5,,,
Run Time,K40,Dec. Surfaces/others,0.51,,,
Run Time,K40,Dec. Surfaces/others,0.52,,,
Run Time,K40,Dec. Surfaces/others,0.53,,,
Run Time,K40,Dec. Surfaces/others,0.54,,,
Run Time,K40,Dec. Surfaces/others,0.55,,,
Run Time,K40,Dec. Surfaces/others,0.56,,,
Run Time,K40,Dec. Surfaces/others,0.57,,,
Run Time,K40,Dec. Surfaces/others,0.58,,,
Run Time,K40,Dec. Surfaces/others,0.59,,,
Run Time,K40,Dec. Surfaces/others,0.6,,,
Run Time,K40,Dec. Surfaces/others,0.61,,,
Run Time,K40,Dec. Surfaces/others,0.62,,,
Run Time,K40,Dec. Surfaces/others,0.63,,,
Run Time,K40,Dec. Surfaces/others,0.64,,,
Run Time,K40,Dec. Surfaces/others,0.65,,,
